district,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
29,243758,37215,206532,147540,40812,322,7255,22,1091,5936,1231,2035,230,1780,9287,47005,182905,20569,162325,121863,28672,302,5203,9,705,3376,844,1146,187,1335,6347,32248
30,263543,17262,246279,219677,13136,463,4469,76,766,4224,1459,1902,165,2092,6375,17493,205696,11224,194483,176374,9430,363,3557,81,379,2159,1048,1094,38,1460,4652,11601
31,262181,26595,235584,219490,4006,296,5781,56,326,2829,1136,1627,35,1462,7406,6873,199263,16254,183007,172191,3117,257,4562,61,181,1063,838,678,42,1122,5240,4226
32,259976,15630,244340,208955,22475,1405,1069,97,989,5089,2829,1065,342,4573,2133,27919,204719,9337,195385,170819,16908,1152,933,109,420,2253,1980,576,224,3356,1507,19391
33,267558,12294,255294,240062,5721,740,857,76,576,2923,3128,1163,70,3942,2021,8708,208677,7901,200798,188832,5163,724,729,84,357,1697,2501,688,34,3258,1419,6894
34,268004,10188,257808,241458,5905,2368,1267,31,481,2346,2984,885,96,5444,2151,8343,215980,6546,209412,197079,5234,1805,1038,31,316,1151,2167,469,127,4099,1505,6512
35,266232,21019,245213,201045,32886,261,2921,118,621,3847,1964,1326,216,2446,4247,36949,209319,13756,195564,164239,24293,187,2220,70,454,1677,1477,801,134,1800,3021,26107
36,272016,5790,266224,256351,1765,567,949,19,227,1502,3897,890,59,4524,1841,3326,221375,3910,217463,210550,1342,455,835,18,185,590,2887,543,57,3400,1382,1990
37,260363,6360,254013,234943,1602,6679,1227,28,616,1417,6296,1005,154,13131,2231,3166,213589,4055,209536,195529,1188,5160,995,48,414,852,4685,548,66,9920,1543,2105
38,266541,4999,261532,239285,5324,6294,1251,92,443,1752,5872,1151,114,12278,2403,7197,218695,3373,215320,198224,5129,4650,1001,104,332,960,4227,668,76,8944,1669,6166
